,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS,CUSTOM_FIELD_1
10,4,NJD980528996,Location 2,Location 2,198084,LOCATION 2,Location 2,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496033,11104-28-2,Aroclor 1221,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1658116613,40.7498068685,9999998.75,9999999.0,9999998.5,-74.1658116613,40.7498068685,Historical-TSI Data,,,,PR,5.760564,,,
11,4,NJD980528996,Location 2,Location 2,198084,LOCATION 2,Location 2,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496033,11141-16-5,Aroclor 1232,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1658116613,40.7498068685,9999998.75,9999999.0,9999998.5,-74.1658116613,40.7498068685,Historical-TSI Data,,,,PR,5.760564,,,
12,4,NJD980528996,Location 2,Location 2,198084,LOCATION 2,Location 2,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496033,12672-29-6,Aroclor 1248,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1658116613,40.7498068685,9999998.75,9999999.0,9999998.5,-74.1658116613,40.7498068685,Historical-TSI Data,,,,PR,5.760564,,,
13,4,NJD980528996,Location 2,Location 2,198084,LOCATION 2,Location 2,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496033,12674-11-2,Aroclor 1016,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1658116613,40.7498068685,9999998.75,9999999.0,9999998.5,-74.1658116613,40.7498068685,Historical-TSI Data,,,,PR,5.760564,,,
14,4,NJD980528996,Location 2,Location 2,198084,LOCATION 2,Location 2,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496033,53469-21-9,Aroclor 1242,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1658116613,40.7498068685,9999998.75,9999999.0,9999998.5,-74.1658116613,40.7498068685,Historical-TSI Data,,,,PR,5.760564,,,
15,4,NJD980528996,Location 2,Location 2,198084,LOCATION 2,Location 2,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496033,TOT-PCB-ARO,"PCB, Total Aroclors",,,,,,Yes,N,U,,U,,,,,,0.0,0.0,,CAL,-74.1658116613,40.7498068685,9999998.75,9999999.0,9999998.5,-74.1658116613,40.7498068685,Historical-TSI Data,,,,PR,5.760564,,,
16,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,11096-82-5,Aroclor 1260,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
17,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,11097-69-1,Aroclor 1254,Y,200.0,200.0,ug/kg,200.0,Yes,N,U,,U,,,200.0,ug/kg,,,,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
18,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,11104-28-2,Aroclor 1221,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
19,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,11141-16-5,Aroclor 1232,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
20,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,12672-29-6,Aroclor 1248,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
21,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,12674-11-2,Aroclor 1016,Y,100.0,100.0,ug/kg,100.0,Yes,N,U,,U,,,100.0,ug/kg,,,,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
22,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,53469-21-9,Aroclor 1242,Y,100.0,100.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,100.0,100.0,ug/kg,TRG,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
23,4,NJD980528996,Location 3,Location 3,198085,LOCATION 3,Location 3,1997-09-18 12:00:00,N,0.0,0.5,ft,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1997-09-18 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496034,TOT-PCB-ARO,"PCB, Total Aroclors",,100.0,100.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,100.0,100.0,ug/kg,CAL,-74.1481399282,40.7336555006,9999998.75,9999999.0,9999998.5,-74.1481399282,40.7336555006,Historical-TSI Data,,,,PR,4.013706,,,
24,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,0.00041,0.00041,ug/kg,0.00041,Yes,N,U,,U,,,0.00041,ug/kg,,,,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
25,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",,0.0015,0.0015,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0015,0.0015,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
26,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",,0.02856,0.02856,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.02856,0.02856,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
27,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,3268-87-9,Octachlorodibenzo-p-dioxin,,0.36403,0.36403,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.36403,0.36403,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
28,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,0.00475,0.00475,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.00475,0.00475,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
29,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,0.04391,0.04391,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.04391,0.04391,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
30,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,,,,,Yes,N,U,,U,,,,,,0.0,0.0,,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
31,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,0.0807,0.0807,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0807,0.0807,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
32,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,0.03904,0.03904,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.03904,0.03904,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
33,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,39001-02-0,Octachlorodibenzofuran,,0.03165,0.03165,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.03165,0.03165,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
34,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,0.00057,0.00057,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.00057,0.00057,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
35,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,0.00706,0.00706,ug/kg,0.00706,Yes,N,U,,U,,,0.00706,ug/kg,,,,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
36,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,0.00136,0.00136,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.00136,0.00136,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
37,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",,0.0004,0.0004,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0004,0.0004,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
38,4,NJD980528996,PEDDIE DIT-SED,PEDDIE DIT-SED,198086,PEDDIE DIT-SED,PEDDIE DIT-SED,1997-10-09 12:00:00,N,,,,SE,1997 Outfall Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1997-10-09 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,496035,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,0.00067,0.00067,ug/kg,0.00067,Yes,N,U,,U,,,0.00067,ug/kg,,,,ug/kg,TRG,-76.2273356933,38.8205616419,,,,-76.2273356933,38.8205616419,Historical-TSI Data,,,,,,,,
