,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
10,Hackensack River,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",346.0,pg/sample,0.674,Y,Yes,-74.09660014,40.73375493
11,Passaic River,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",396.0,pg/sample,0.675,Y,Yes,-74.12005419,40.72438085
12,Kill Van Kull,10/3/1986,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",216.0,pg/sample,0.671,Y,Yes,-74.13897914,40.64369893
13,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",64.7,pg/sample,0.672,Y,Yes,-74.06946353,40.79805402
14,Arthur Kill,8/12/1996,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",35.9,pg/g,0.243,Y,Yes,-74.19741846,40.61367142
15,Hackensack River,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",54.3,pg/g,0.739,Y,Yes,-74.03112978,40.81928049
16,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",15.7,pg/g,0.248,Y,Yes,-74.09882222,40.64870255
17,Arthur Kill,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",43.8,pg/g,0.248,Y,Yes,-74.19741846,40.61367142
18,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1613B MLA017,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",18.6,pg/g,0.245,Y,Yes,-74.09882222,40.64870255
19,Hackensack River,7/23/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",54.7,pg/g,54.7,N,Yes,-74.03950151,40.87977815
20,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",45.0,pg/g,45.0,N,Yes,-74.06946353,40.79805402
21,Kill Van Kull,8/20/1981,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",42.5,pg/g,42.5,N,Yes,-74.09882222,40.64870255
22,Newark Bay,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",39.1,pg/g,39.1,N,Yes,-74.13911149,40.67119979
23,Newark Bay,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",37.8,pg/sample,37.8,N,Yes,-74.13911149,40.67119979
24,Passaic River,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",119.0,pg/sample,119.0,N,Yes,-74.16309437,40.75970917
25,Hackensack River,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",32.3,pg/sample,32.3,N,Yes,-74.03950151,40.87977815
26,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",42.7,pg/sample,42.7,N,Yes,-74.03950151,40.87977815
27,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",46.2,pg/sample,46.2,N,Yes,-74.06946353,40.79805402
28,Newark Bay,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",46.7,pg/sample,46.7,N,Yes,-74.13911149,40.67119979
29,Hackensack River,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",92.2,pg/sample,92.2,N,Yes,-74.09660014,40.73375493
30,Passaic River,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",94.2,pg/sample,94.2,N,Yes,-74.12005419,40.72438085
31,Kill Van Kull,10/3/1986,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",227.0,pg/sample,227.0,N,Yes,-74.13897914,40.64369893
32,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",37.1,pg/sample,37.1,N,Yes,-74.06946353,40.79805402
33,Arthur Kill,8/12/1996,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",40.6,pg/g,40.6,N,Yes,-74.19741846,40.61367142
34,Hackensack River,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",30.6,pg/g,30.6,N,Yes,-74.03112978,40.81928049
35,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",17.1,pg/g,17.1,N,Yes,-74.09882222,40.64870255
36,Arthur Kill,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",49.9,pg/g,49.9,N,Yes,-74.19741846,40.61367142
37,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",18.6,pg/g,18.6,N,Yes,-74.09882222,40.64870255
38,Hackensack River,7/23/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",181.0,pg/g,40.5,Y,Yes,-74.03950151,40.87977815
39,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",197.0,pg/g,34.1,Y,Yes,-74.06946353,40.79805402
40,Kill Van Kull,8/20/1981,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",173.0,pg/g,34.4,Y,Yes,-74.09882222,40.64870255
41,Newark Bay,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",164.0,pg/g,43.6,Y,Yes,-74.13911149,40.67119979
42,Newark Bay,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",128.0,pg/sample,65.2,Y,Yes,-74.13911149,40.67119979
43,Passaic River,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",281.0,pg/sample,122.0,Y,Yes,-74.16309437,40.75970917
44,Hackensack River,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",102.0,pg/sample,49.5,Y,Yes,-74.03950151,40.87977815
45,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",114.0,pg/sample,54.3,Y,Yes,-74.03950151,40.87977815
46,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",179.0,pg/sample,88.7,Y,Yes,-74.06946353,40.79805402
47,Newark Bay,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",148.0,pg/sample,72.4,Y,Yes,-74.13911149,40.67119979
48,Hackensack River,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",295.0,pg/sample,82.4,Y,Yes,-74.09660014,40.73375493
49,Passaic River,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",180.0,pg/sample,145.0,Y,Yes,-74.12005419,40.72438085
50,Kill Van Kull,10/3/1986,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",464.0,pg/sample,173.0,Y,Yes,-74.13897914,40.64369893
51,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",98.7,pg/sample,49.7,Y,Yes,-74.06946353,40.79805402
52,Arthur Kill,8/12/1996,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",174.0,pg/g,41.0,Y,Yes,-74.19741846,40.61367142
53,Hackensack River,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",99.4,pg/g,32.0,Y,Yes,-74.03112978,40.81928049
54,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",61.4,pg/g,10.8,Y,Yes,-74.09882222,40.64870255
55,Arthur Kill,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",167.0,pg/g,43.2,Y,Yes,-74.19741846,40.61367142
56,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",69.3,pg/g,17.6,Y,Yes,-74.09882222,40.64870255
57,R10,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.16106893,40.94115013
58,R1,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",21.0,ppt,,Y,Yes,-74.21325756,40.60384935
59,R11,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.14152982,40.94211685
60,R12,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.13110023,40.90505378
61,R13,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.13110611,40.90387633
62,R14,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",27.0,ppt,,Y,Yes,-74.12965877,40.88601244
63,R15,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.12654952,40.88054416
64,R16,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",6.4,ppt,,Y,Yes,-74.13028915,40.8208497
65,R17,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",10.0,ppt,,Y,Yes,-74.13086813,40.82163738
66,R18,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",100.0,ppt,,Y,Yes,-74.11057499,40.71873315
67,R19,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",12.0,ppt,,Y,Yes,-74.19639621,40.64190792
68,R2,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.20152404,40.61482884
69,R3,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",96.0,ppt,,Y,Yes,-74.09898976,40.73251056
70,R4,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",440.0,ppt,,Y,Yes,-74.1375889,40.74053004
71,R5,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",510.0,ppt,,Y,Yes,-74.15685972,40.76649998
72,R6,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",26.0,ppt,,Y,Yes,-74.20615331,40.60682965
73,R7,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.202208,40.63364199
74,R8,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.10761289,40.85794448
75,R9,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,ppt,,N,Yes,-74.14788818,40.77955816
76,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.16106893,40.94115013
77,R1,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.21325756,40.60384935
78,R11,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.14152982,40.94211685
79,R12,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.13110023,40.90505378
80,R13,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.13110611,40.90387633
81,R14,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.12965877,40.88601244
82,R15,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.12654952,40.88054416
83,R16,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.13028915,40.8208497
84,R17,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.13086813,40.82163738
85,R18,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.11057499,40.71873315
86,R19,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.19639621,40.64190792
87,R2,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.20152404,40.61482884
88,R3,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.09898976,40.73251056
89,R4,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.1375889,40.74053004
90,R5,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.15685972,40.76649998
91,R6,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.20615331,40.60682965
92,R7,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.202208,40.63364199
93,R8,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.10761289,40.85794448
94,R9,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.14788818,40.77955816
95,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.15,ppm,,Y,Yes,-74.16106893,40.94115013
96,R1,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,6.2,ppm,,Y,Yes,-74.21325756,40.60384935
97,R11,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.22,ppm,,Y,Yes,-74.14152982,40.94211685
98,R12,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.5,ppm,,Y,Yes,-74.13110023,40.90505378
99,R13,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.34,ppm,,Y,Yes,-74.13110611,40.90387633
100,R14,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.18,ppm,,Y,Yes,-74.12965877,40.88601244
101,R16,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,1.0,ppm,,Y,Yes,-74.13028915,40.8208497
102,R17,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,1.2,ppm,,Y,Yes,-74.13086813,40.82163738
103,R18,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,1.8,ppm,,Y,Yes,-74.11057499,40.71873315
104,R19,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,1.1,ppm,,Y,Yes,-74.19639621,40.64190792
105,R2,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,,ppm,,N,Yes,-74.20152404,40.61482884
106,R3,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,4.4,ppm,,Y,Yes,-74.09898976,40.73251056
107,R4,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,2.2,ppm,,Y,Yes,-74.1375889,40.74053004
108,R5,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,9.8,ppm,,Y,Yes,-74.15685972,40.76649998
109,R6,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,2.8,ppm,,Y,Yes,-74.20615331,40.60682965
110,R7,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,1.5,ppm,,Y,Yes,-74.202208,40.63364199
111,R8,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.34,ppm,,Y,Yes,-74.10761289,40.85794448
112,R9,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,1.1,ppm,,Y,Yes,-74.14788818,40.77955816
113,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,120.0,ppm,,Y,Yes,-74.16106893,40.94115013
114,R1,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,220.0,ppm,,Y,Yes,-74.21325756,40.60384935
115,R11,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,64.0,ppm,,Y,Yes,-74.14152982,40.94211685
116,R12,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,66.0,ppm,,Y,Yes,-74.13110023,40.90505378
117,R13,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,94.0,ppm,,Y,Yes,-74.13110611,40.90387633
118,R14,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,910.0,ppm,,Y,Yes,-74.12965877,40.88601244
119,R16,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,470.0,ppm,,Y,Yes,-74.13028915,40.8208497
120,R17,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,450.0,ppm,,Y,Yes,-74.13086813,40.82163738
121,R18,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,140.0,ppm,,Y,Yes,-74.11057499,40.71873315
122,R19,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,340.0,ppm,,Y,Yes,-74.19639621,40.64190792
123,R2,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,72.0,ppm,,Y,Yes,-74.20152404,40.61482884
124,R3,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,150.0,ppm,,Y,Yes,-74.09898976,40.73251056
125,R4,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,320.0,ppm,,Y,Yes,-74.1375889,40.74053004
126,R5,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,800.0,ppm,,Y,Yes,-74.15685972,40.76649998
127,R6,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,230.0,ppm,,Y,Yes,-74.20615331,40.60682965
128,R7,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,2500.0,ppm,,Y,Yes,-74.202208,40.63364199
129,R8,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,280.0,ppm,,Y,Yes,-74.10761289,40.85794448
130,R9,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,360.0,ppm,,Y,Yes,-74.14788818,40.77955816
131,R10,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,,ppm,,N,Yes,-74.16106893,40.94115013
132,R1,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,2.9,ppm,,Y,Yes,-74.21325756,40.60384935
133,R11,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,,ppm,,N,Yes,-74.14152982,40.94211685
134,R12,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,,ppm,,N,Yes,-74.13110023,40.90505378
135,R13,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,,ppm,,N,Yes,-74.13110611,40.90387633
136,R14,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,0.29,ppm,,Y,Yes,-74.12965877,40.88601244
137,R16,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,0.4,ppm,,Y,Yes,-74.13028915,40.8208497
138,R17,2/21/1990,1990 Surficial Sediment Investigation,CYANIDE,57-12-5,Cyanide,,ppm,,N,Yes,-74.13086813,40.82163738
